;imagen;toponimo;0;1;2;3;4;5;6;7;num_caract;image;lon_text;lat_text;PERCENTAGE;COINCIDENCE;category;type_cat
477;C-1256_F-360.jpg;LA ESMERALDA;1089.0;1891.0;1294.0;1891.0;1294.0;1915.0;1089.0;1916.0;12;C-1256_F-360;-756.501.630.138.151;37.330.495.316.265.000;100.0;LA ESMERALDA;Vereda;CATALOGO
478;C-1256_F-360.jpg;SALENTO;2443.0;1851.0;2571.0;1852.0;2570.0;1879.0;2443.0;1877.0;7;C-1256_F-360;-7.560.667.961.317.740;37.343.404.352.409.600;7.142.857.142.857.140;SALIRTO;Caño;CATALOGO
479;C-1256_F-360.jpg;NEL TUNAL;1820.0;1913.0;2048.0;1891.0;2051.0;1913.0;1823.0;1945.0;9;C-1256_F-360;-7.562.668.711.583.420;37.323.395.346.385.500;8.888.888.888.888.880;EL TUNAL;Quebrada;CATALOGO
480;C-1256_F-360.jpg;SANTA LIBRADA;1953.0;1936.0;2144.0;1923.0;2145.0;1947.0;1953.0;1960.0;13;C-1256_F-360;-756.224.158.512.221;3.731.597.265.060.240;100.0;SANTA LIBRADA;Sitio;CATALOGO
481;C-1256_F-360.jpg;LA UNION;2249.0;1930.0;2430.0;1922.0;2432.0;1947.0;2249.0;1953.0;8;C-1256_F-360;-7.561.290.987.885.220;37.317.909.006.024.000;87.5;LA UNIÓN;Vereda;CATALOGO
482;C-1256_F-360.jpg;SAN FERNANDO;800.0;1979.0;1016.0;1980.0;1016.0;2018.0;799.0;2017.0;12;C-1256_F-360;-7.565.944.418.278.420;37.302.095.436.746.900;100.0;SAN FERNANDO;Alto;CATALOGO
483;C-1256_F-360.jpg;SOLA BALCANIA;1049.0;1980.0;1322.0;1960.0;1324.0;1988.0;1049.0;2018.0;13;C-1256_F-360;-7.565.144.760.467.580;37.301.772.710.843.300;8.461.538.461.538.460;LA BALCANIA;Sitio;CATALOGO
484;C-1256_F-360.jpg;EL CARMEN;1926.0;1959.0;2115.0;2110.0;2089.0;2147.0;1904.0;1982.0;9;C-1256_F-360;-7.562.328.295.005.310;3.730.854.995.481.920;100.0;EL CARMEN;Sitio;CATALOGO
485;C-1256_F-360.jpg;LOMA BUENOS AIRES;2017.0;1974.0;2319.0;2209.0;2300.0;2254.0;1983.0;1992.0;17;C-1256_F-360;-7.562.036.050.584.480;37.303.709.066.265.000;7.058.823.529.411.760;BUENOS AIRES;Vereda;CATALOGO
486;C-1256_F-360.jpg;LA UNION;774.0;2026.0;996.0;2019.0;997.0;2054.0;774.0;2063.0;8;C-1256_F-360;-7.566.027.916.684.370;37.286.927.319.277.100;87.5;LA UNIÓN;Vereda;CATALOGO
487;C-1256_F-360.jpg;LA MARINA FALA DIAMANTINA;1439.0;1983.0;1938.0;1940.0;1939.0;1982.0;1439.0;2026.0;25;C-1256_F-360;-756.389.228.437.832;37.300.804.533.132.500;5.600.000.000.000.000;;;
488;C-1256_F-360.jpg;CASERIO;1451.0;2008.0;1624.0;2001.0;1625.0;2040.0;1452.0;2045.0;7;C-1256_F-360;-7.563.853.746.652.490;37.292.736.385.542.100;7.142.857.142.857.140;CASTRO;Quebrada;CATALOGO
489;C-1256_F-360.jpg;BUENAVISTA;2174.0;2032.0;2349.0;2029.0;2349.0;2051.0;2174.0;2054.0;10;C-1256_F-360;-7.561.531.848.671.620;37.284.990.963.855.400;909.090.909.090.909;BUENA VISTA;Sitio;CATALOGO
490;C-1256_F-360.jpg;BLA PANELA;2499.0;2056.0;2660.0;2048.0;2661.0;2070.0;2500.0;2078.0;10;C-1256_F-360;-7.560.488.118.597.230;37.277.245.542.168.600;7.272.727.272.727.270;LAS PANELAS;Caño;CATALOGO
491;C-1256_F-360.jpg;FINLANDIA LOS ALPES;812.0;2103.0;1138.0;2087.0;1140.0;2125.0;812.0;2142.0;19;C-1256_F-360;-7.565.905.880.552.600;372.620.774.246.988;631.578.947.368.421;;;
492;C-1256_F-360.jpg;LA ESPERANZA;1122.0;2065.0;1366.0;2057.0;1367.0;2097.0;1124.0;2106.0;12;C-1256_F-360;-7.564.910.322.635.490;3.727.434.100.903.610;75.0;LA ESMERALDA;Vereda;CATALOGO
493;C-1256_F-360.jpg;LAS JUNTAS LA FLORESTA;1408.0;2085.0;1788.0;2073.0;1788.0;2098.0;1409.0;2107.0;22;C-1256_F-360;-7.563.991.840.170.030;37.267.886.490.963.800;6.521.739.130.434.780;;;
494;C-1256_F-360.jpg;LA SOLEDAD;1832.0;2087.0;1992.0;2077.0;1994.0;2101.0;1832.0;2112.0;10;C-1256_F-360;-7.562.630.173.857.590;37.267.241.039.156.600;100.0;LA SOLEDAD;Sitio;CATALOGO
495;C-1256_F-360.jpg;FE ONOSA;2447.0;2078.0;2493.0;1926.0;2519.0;1933.0;2468.0;2087.0;8;C-1256_F-360;-7.560.655.115.409.130;37.270.145.572.289.100;75.0;PEÑONOSA;Quebrada;CATALOGO
496;C-1256_F-360.jpg;PUENTE LE GANTES;1373.0;2120.0;1650.0;2118.0;1650.0;2145.0;1373.0;2148.0;16;C-1256_F-360;-7.564.104.241.870.340;37.256.591.084.337.300;68.75;;;
497;C-1256_F-360.jpg;EL SINA BRID;2260.0;2109.0;2404.0;2157.0;2396.0;2182.0;2252.0;2132.0;12;C-1256_F-360;-7.561.255.661.636.550;37.260.141.069.277.100;8.333.333.333.333.330;EL SINABRIO;Sitio;CATALOGO
498;C-1256_F-360.jpg;CAUCHOS;1618.0;2135.0;1651.0;2273.0;1629.0;2278.0;1597.0;2140.0;7;C-1256_F-360;-7.563.317.429.968.110;37.251.750.195.783.100;7.142.857.142.857.140;CACAOS;Sitio;CATALOGO
499;C-1256_F-360.jpg;EL PORVENIR;1048.0;2161.0;1230.0;2155.0;1231.0;2175.0;1048.0;2182.0;11;C-1256_F-360;-7.565.147.971.944.740;37.243.359.322.289.100;100.0;EL PORVENIR;Sitio;CATALOGO
500;C-1256_F-360.jpg;LOS ANDES;1387.0;2160.0;1459.0;2299.0;1431.0;2311.0;1368.0;2174.0;9;C-1256_F-360;-7.564.059.281.190.220;37.243.682.048.192.700;7.777.777.777.777.770;LOS ALPES;Sitio;CATALOGO
501;C-1256_F-360.jpg;PANELA;2445.0;2187.0;2526.0;2093.0;2545.0;2109.0;2465.0;2205.0;6;C-1256_F-360;-7.560.661.538.363.440;37.234.968.448.795.100;7.142.857.142.857.140;CANDELA;Laguna;CATALOGO
502;C-1256_F-360.jpg;EL ENCANTO EL PARAISO;552.0;2279.0;1025.0;2246.0;1029.0;2297.0;556.0;2352.0;21;C-1256_F-360;-7.566.740.864.612.110;37.205.277.665.662.600;7.272.727.272.727.270;EL ENCANTO (EL SALADO);Sitio;CATALOGO
503;C-1256_F-360.jpg;EL SALTO;1228.0;2306.0;1270.0;2149.0;1301.0;2157.0;1256.0;2315.0;8;C-1256_F-360;-7.564.569.906.057.380;37.196.564.066.265.000;75.0;EL PATO;Caserío;CATALOGO
504;C-1256_F-360.jpg;EL HORIZONTE;1350.0;2309.0;1578.0;2335.0;1576.0;2360.0;1347.0;2332.0;12;C-1256_F-360;-7.564.178.105.844.840;37.195.595.888.554.200;75.0;HORIZONTE;Vereda;CATALOGO
505;C-1256_F-360.jpg;SANTA ISABEL;1830.0;2337.0;2069.0;2324.0;2070.0;2357.0;1831.0;2370.0;12;C-1256_F-360;-7.562.636.596.811.900;37.186.559.563.253.000;100.0;SANTA ISABEL;Sitio;CATALOGO
506;C-1256_F-360.jpg;EL SANTUARIO;2095.0;2406.0;2295.0;2392.0;2297.0;2422.0;2096.0;2436.0;12;C-1256_F-360;-7.561.785.555.366.630;37.164.291.475.903.600;100.0;EL SANTUARIO;Alto;CATALOGO
507;C-2407_F-196.jpg;PARAMO;1526.0;1077.0;1728.0;1117.0;1716.0;1180.0;1515.0;1147.0;6;C-2407_F-196;-7.573.476.230.548.920;374.286.514.894.354;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
508;C-2407_F-196.jpg;POSAYRY;2037.0;712.0;2332.0;719.0;2331.0;803.0;2035.0;797.0;7;C-2407_F-196;-7.571.988.581.145.580;37.535.409.248.354.600;62.5;;;
509;C-2407_F-196.jpg;QUEBRADA;2396.0;1375.0;2423.0;1583.0;2364.0;1590.0;2345.0;1376.0;8;C-2407_F-196;-7.570.943.441.936.580;37.341.490.360.235.500;7.272.727.272.727.270;QUEBRADITAS;Vereda;CATALOGO
510;C-2407_F-196.jpg;AM BEIN;966.0;1378.0;1395.0;1404.0;1383.0;1551.0;961.0;1518.0;7;C-2407_F-196;-7.575.106.531.264.910;37.340.612.899.203.300;7.142.857.142.857.140;AMALEIN;Sitio;CATALOGO
511;C-2407_F-196.jpg;RIO AMBALANA;778.0;1523.0;1283.0;1542.0;1281.0;1636.0;776.0;1625.0;12;C-2407_F-196;-7.575.653.846.505.280;37.298.202.282.646.300;6.666.666.666.666.660;;;
512;C-2407_F-196.jpg;LINDOZA;2436.0;1583.0;2596.0;1570.0;2601.0;1630.0;2441.0;1650.0;7;C-2407_F-196;-7.570.826.991.885.440;37.280.653.062.002.000;7.142.857.142.857.140;MENDOZA;Arroyo;CATALOGO
513;C-2407_F-196.jpg;BOSQUES;931.0;1745.0;1258.0;1750.0;1257.0;1815.0;930.0;1809.0;7;C-2407_F-196;-7.575.208.425.059.660;3.723.327.016.626.250;8.571.428.571.428.570;BISQUES;Peñón;CATALOGO
514;C-2407_F-196.jpg;QUEBRADA LAS MIRLAS;1062.0;2104.0;1416.0;1826.0;1462.0;1874.0;1095.0;2158.0;19;C-2407_F-196;-7.574.827.051.142.170;37.128.267.329.407.600;6.842.105.263.157.890;;;
515;C-2407_F-196.jpg;POSSATS;1761.0;2063.0;2102.0;2105.0;2093.0;2172.0;1759.0;2136.0;7;C-2407_F-196;-7.572.792.086.498.460;3.714.025.929.684.790;60.0;;;
516;C-2407_F-196.jpg;QUEBRADA LOS SALTOS;2267.0;2450.0;2430.0;2112.0;2481.0;2136.0;2315.0;2475.0;19;C-2407_F-196;-7.571.318.993.351.510;37.027.066.823.692.400;65.0;;;
517;C-2407_F-196.jpg;QUEBRADA LA PROFUNDA;2154.0;2560.0;2110.0;2106.0;2168.0;2101.0;2215.0;2557.0;20;C-2407_F-196;-7.571.647.964.745.990;36.994.893.252.511.200;75.0;QUEBRADA LA NONA;Reserva Forestal Protectora Nacional;CATALOGO
518;M-1379_F-39724.jpg;SALADO;1748.0;973.0;1854.0;1175.0;1810.0;1198.0;1702.0;995.0;6;M-1379_F-39724;-7.569.266.327.990.970;37.650.382.114.014.200;100.0;SALADO;Caño;CATALOGO
519;M-1379_F-39724.jpg;LA PALMA;1897.0;1170.0;1987.0;879.0;2039.0;892.0;1950.0;1186.0;8;M-1379_F-39724;-7.568.637.870.880.360;37.566.964.278.927.700;80.0;LAS PALMAS;Vereda;CATALOGO
520;M-1379_F-39724.jpg;EL VERGEL;2200.0;1353.0;2295.0;1253.0;2319.0;1274.0;2223.0;1375.0;9;M-1379_F-39724;-7.567.359.867.494.350;37.489.474.614.862.500;7.777.777.777.777.770;EL VERDE;Cuchilla;CATALOGO
521;M-1379_F-39724.jpg;PA LUCIA;2266.0;1341.0;2388.0;1213.0;2420.0;1241.0;2297.0;1371.0;8;M-1379_F-39724;-7.567.081.490.519.180;3.749.455.590.430.940;75.0;LA LUCHA;Sitio;CATALOGO
522;M-1379_F-39724.jpg;SANTA LUC;1920.0;1531.0;2123.0;1554.0;2118.0;1595.0;1916.0;1572.0;9;M-1379_F-39724;-7.568.540.860.722.340;37.414.102.154.733.600;8.181.818.181.818.180;SANTA LUCÍA;Caserío;CATALOGO
523;M-1379_F-39724.jpg;BERLIN;1863.0;1625.0;2010.0;1640.0;2006.0;1679.0;1859.0;1667.0;6;M-1379_F-39724;-7.568.781.277.200.900;3.737.429.872.073.290;8.333.333.333.333.330;BERLÍN;Sitio;CATALOGO
524;M-1379_F-39724.jpg;LA LINDOZA;1838.0;1731.0;2047.0;1744.0;2045.0;1786.0;1838.0;1777.0;10;M-1379_F-39724;-7.568.886.723.024.820;37.329.413.997.285.300;90.0;LA LINDOSA;Sitio;CATALOGO
525;M-1379_F-39724.jpg;LA AURORA;2064.0;1781.0;2233.0;1799.0;2230.0;1839.0;2061.0;1821.0;9;M-1379_F-39724;-7.567.933.492.776.520;37.308.241.957.923.300;100.0;LA AURORA;Sitio;CATALOGO
526;M-1379_F-39724.jpg;LA CABANA;2278.0;1852.0;2448.0;1876.0;2444.0;1915.0;2273.0;1894.0;9;M-1379_F-39724;-7.567.030.876.523.700;37.278.177.662.029.100;8.888.888.888.888.880;LA CABAÑA;Sitio;CATALOGO
527;M-1379_F-39724.jpg;EL PARAISO;2312.0;2071.0;2490.0;2088.0;2489.0;2127.0;2308.0;2112.0;10;M-1379_F-39724;-7.566.887.470.203.150;37.185.444.129.623.300;90.0;EL PARAÍSO;Vereda;CATALOGO
528;M-1379_F-39724.jpg;LA ESMERALDA;1732.0;2076.0;2010.0;2116.0;2003.0;2163.0;1725.0;2129.0;12;M-1379_F-39724;-7.569.333.813.318.280;3.718.332.692.568.710;100.0;LA ESMERALDA;Vereda;CATALOGO
529;M-1379_F-39724.jpg;AMBEIMA;2265.0;2356.0;2398.0;2219.0;2428.0;2250.0;2292.0;2386.0;7;M-1379_F-39724;-7.567.085.708.352.140;37.064.763.505.259.500;7.142.857.142.857.140;AMBITA;Loma;CATALOGO
530;M-1379_F-39724.jpg;LAS MIRLAS;307.0;2030.0;525.0;1888.0;545.0;1917.0;326.0;2063.0;10;M-1379_F-39724;-7.575.344.225.282.160;37.202.805.201.900.200;7.272.727.272.727.270;LAS MINITAS;Sitio;CATALOGO
531;M-1379_F-39724.jpg;LA PROFUNDA;1151.0;2101.0;1222.0;2383.0;1172.0;2392.0;1102.0;2112.0;11;M-1379_F-39724;-7.571.784.374.266.360;37.172.740.906.006.000;100.0;LA PROFUNDA;Sitio;CATALOGO
532;M-1379_F-39724.jpg;EL MIRADE;2422.0;2249.0;2554.0;2256.0;2552.0;2288.0;2422.0;2278.0;9;M-1379_F-39724;-7.566.423.508.577.870;37.110.071.669.494.300;80.0;EL MIRADOR;Sitio;CATALOGO
533;M-1379_F-39724.jpg;LA CRISTALINA;1738.0;2265.0;2016.0;2392.0;1999.0;2433.0;1723.0;2309.0;13;M-1379_F-39724;-7.569.308.506.320.540;37.103.296.616.898.500;100.0;LA CRISTALINA;Vereda;CATALOGO
534;M-1379_F-39724.jpg;ELORIENTE;2386.0;2310.0;2536.0;2320.0;2534.0;2344.0;2384.0;2332.0;9;M-1379_F-39724;-7.566.575.350.564.330;37.084.241.781.472.600;90.0;EL ORIENTE;Sitio;CATALOGO
535;M-1379_F-39724.jpg;LAARENOSA;1603.0;2275.0;1645.0;2456.0;1609.0;2464.0;1567.0;2283.0;9;M-1379_F-39724;-7.569.877.913.769.750;37.099.062.209.026.100;90.0;LA ARENOSA;Sitio;CATALOGO
536;M-1379_F-39724.jpg;SANTA RITA;2384.0;2355.0;2499.0;2362.0;2497.0;2381.0;2383.0;2373.0;10;M-1379_F-39724;-7.566.583.786.230.240;37.065.186.946.046.800;100.0;SANTA RITA;Isla;CATALOGO
537;M-1379_F-39724.jpg;EL PORVENIR;2303.0;2395.0;2465.0;2402.0;2464.0;2423.0;2302.0;2415.0;11;M-1379_F-39724;-7.566.925.430.699.770;37.048.249.314.557.100;100.0;EL PORVENIR;Sitio;CATALOGO
538;M-1379_F-39724.jpg;PEDREGOSA;459.0;2272.0;733.0;2267.0;735.0;2308.0;460.0;2316.0;9;M-1379_F-39724;-7.574.703.114.672.680;3.710.033.253.138.780;8.888.888.888.888.880;PEDREGOSO;Caño;CATALOGO
539;M-1379_F-39724.jpg;LOS NARANJOS;2327.0;2438.0;2496.0;2457.0;2493.0;2479.0;2324.0;2458.0;12;M-1379_F-39724;-7.566.824.202.708.800;370.300.413.607.058;100.0;LOS NARANJOS;Caserío;CATALOGO
540;C-2465_F-210.jpg;AMBEIMA;401.0;343.0;532.0;272.0;554.0;312.0;422.0;384.0;7;C-2465_F-210;-7.568.086.625.463.740;3.699.753.082.623.190;7.142.857.142.857.140;AMBITA;Loma;CATALOGO
541;C-2465_F-210.jpg;PAYSILJAN;730.0;372.0;876.0;371.0;876.0;409.0;731.0;412.0;9;C-2465_F-210;-7.566.766.297.976.390;36.985.831.974.805.400;6.666.666.666.666.660;;;
542;C-2465_F-210.jpg;BOSQUES;302.0;1130.0;537.0;1137.0;536.0;1184.0;301.0;1179.0;7;C-2465_F-210;-7.568.483.927.655.980;36.680.048.203.038.100;8.571.428.571.428.570;BISQUES;Peñón;CATALOGO
543;C-2465_F-210.jpg;CORESTAL DATOS;857.0;520.0;1347.0;520.0;1347.0;582.0;857.0;582.0;14;C-2465_F-210;-7.566.256.627.487.350;36.926.127.491.663.500;6.428.571.428.571.420;;;
544;C-2465_F-210.jpg;QUSTA SAURA;1376.0;624.0;1382.0;417.0;1434.0;419.0;1426.0;626.0;11;C-2465_F-210;-756.417.380.084.317;3.688.417.298.999.620;6.363.636.363.636.360;;;
545;C-2465_F-210.jpg;CHICALI;1710.0;649.0;1945.0;645.0;1947.0;720.0;1713.0;729.0;7;C-2465_F-210;-7.562.833.407.588.530;3.687.408.777.324.930;7.142.857.142.857.140;CHITAL;Alto;CATALOGO
546;C-2465_F-210.jpg;VARIOS;1411.0;1413.0;1559.0;1410.0;1561.0;1464.0;1411.0;1467.0;6;C-2465_F-210;-7.564.033.340.472.170;36.565.883.549.462.700;7.142.857.142.857.140;VAHITOS;Sitio;CATALOGO
547;C-2465_F-210.jpg;CAPUCHA CARBONAD;2392.0;756.0;2589.0;1007.0;2550.0;1037.0;2351.0;788.0;16;C-2465_F-210;-756.009.643.693.086;36.830.923.045.572.400;56.25;;;
548;C-2465_F-210.jpg;QUER ELPROPICIO;1429.0;797.0;1620.0;644.0;1643.0;675.0;1449.0;826.0;15;C-2465_F-210;-756.396.110.370.995;36.814.383.290.107.400;5.555.555.555.555.550;;;
549;C-2465_F-210.jpg;FILO DE CDMBY;1492.0;818.0;1788.0;584.0;1807.0;614.0;1512.0;851.0;13;C-2465_F-210;-7.563.708.275.042.150;36.805.911.708.040.000;7.142.857.142.857.140;FILO DE HAMBRE;Cerro;CATALOGO
550;C-2465_F-210.jpg;PRODIGID;1495.0;965.0;1725.0;970.0;1723.0;1035.0;1494.0;1028.0;8;C-2465_F-210;-7.563.696.235.581.780;3.674.661.063.356.790;87.5;PRODIGIO;Quebrada;CATALOGO
551;C-2465_F-210.jpg;LTRINNIS;1747.0;958.0;1847.0;963.0;1846.0;983.0;1746.0;979.0;8;C-2465_F-210;-7.562.684.920.910.620;3.674.943.449.425.710;50.0;;;
552;C-2465_F-210.jpg;BRASILITO;1762.0;976.0;1856.0;1086.0;1831.0;1108.0;1738.0;997.0;9;C-2465_F-210;-7.562.624.723.608.760;36.742.173.138.199.300;7.777.777.777.777.770;BRASILIA;Sitio;CATALOGO
553;C-2465_F-210.jpg;MERED PURNAVISTILOS;1805.0;963.0;2212.0;975.0;2210.0;1038.0;1803.0;1033.0;19;C-2465_F-210;-7.562.452.158.010.110;36.747.417.450.907.700;47.368.421.052.631.500;;;
554;C-2465_F-210.jpg;EL ESPEID;205.0;1030.0;402.0;1040.0;400.0;1072.0;205.0;1065.0;9;C-2465_F-210;-7.568.873.203.541.310;36.720.389.070.025.900;7.777.777.777.777.770;EL ESPEJO;Sitio;CATALOGO
555;C-2465_F-210.jpg;EDONIA;1719.0;1090.0;1782.0;1092.0;1782.0;1107.0;1718.0;1104.0;6;C-2465_F-210;-756.279.728.920.742;36.696.184.549.833.200;7.142.857.142.857.140;REDONDA;Laguna;CATALOGO
556;C-2465_F-210.jpg;FASTOS;1261.0;1103.0;1418.0;1108.0;1416.0;1155.0;1260.0;1148.0;6;C-2465_F-210;-7.564.635.313.490.720;36.690.940.237.124.800;7.142.857.142.857.140;MASATOS;Vereda;CATALOGO
557;C-2465_F-210.jpg;BAISES ELLE DEN;2010.0;1083.0;2173.0;1084.0;2172.0;1125.0;2009.0;1123.0;15;C-2465_F-210;-7.561.629.461.551.430;36.699.008.410.522.400;56.25;;;
558;C-2465_F-210.jpg;PAN DE;1745.0;1106.0;1852.0;1109.0;1851.0;1136.0;1745.0;1133.0;6;C-2465_F-210;-7.562.692.947.217.530;3.668.973.001.111.520;6.666.666.666.666.660;;;
559;C-2465_F-210.jpg;LAARENOSA MIRAMAR;1260.0;1146.0;1589.0;1132.0;1591.0;1175.0;1262.0;1194.0;17;C-2465_F-210;-7.564.639.326.644.180;36.673.593.664.320.100;5.294.117.647.058.820;;;
560;C-2465_F-210.jpg;AZ CAR;1745.0;1140.0;1852.0;1142.0;1852.0;1166.0;1744.0;1164.0;6;C-2465_F-210;-7.562.692.947.217.530;36.676.014.116.339.300;8.333.333.333.333.330;AZÚCAR;Quebrada;CATALOGO
561;C-2465_F-210.jpg;TARADERD;1746.0;1163.0;1838.0;1170.0;1836.0;1190.0;1744.0;1183.0;8;C-2465_F-210;-7.562.688.934.064.080;366.667.357.169.322;75.0;VARADERO;Caserío;CATALOGO
562;C-2465_F-210.jpg;RALDE RID;1745.0;1183.0;1843.0;1184.0;1842.0;1204.0;1745.0;1202.0;9;C-2465_F-210;-7.562.692.947.217.530;36.658.667.543.534.600;60.0;;;
563;C-2465_F-210.jpg;PINERO;1990.0;1189.0;2068.0;1192.0;2067.0;1209.0;1990.0;1205.0;6;C-2465_F-210;-7.561.709.724.620.570;36.656.247.091.515.300;8.333.333.333.333.330;MINERO;Río;CATALOGO
564;C-2465_F-210.jpg;MANANTIAL;1995.0;1212.0;2143.0;1224.0;2143.0;1245.0;1994.0;1232.0;9;C-2465_F-210;-7.561.689.658.853.280;36.646.968.692.108.100;8.181.818.181.818.180;MANANTIALES;Vereda;CATALOGO
565;C-2465_F-210.jpg;NKUCLO PEDRAS;1990.0;1243.0;2137.0;1252.0;2135.0;1271.0;1990.0;1260.0;13;C-2465_F-210;-7.561.709.724.620.570;36.634.463.023.341.900;5.714.285.714.285.710;;;
566;C-2465_F-210.jpg;VEREDAS;1135.0;1293.0;1457.0;1319.0;1455.0;1379.0;1130.0;1361.0;7;C-2465_F-210;-7.565.140.970.826.300;36.614.292.589.848.000;7.142.857.142.857.140;VARELAS;Sitio;CATALOGO
567;C-2465_F-210.jpg;LA CABANA;1468.0;1297.0;1629.0;1219.0;1649.0;1260.0;1485.0;1338.0;9;C-2465_F-210;-7.563.804.590.725.120;3.661.267.895.516.850;8.888.888.888.888.880;LA CABAÑA;Sitio;CATALOGO
568;C-2465_F-210.jpg;SORPRES;1933.0;1325.0;2014.0;1329.0;2013.0;1347.0;1933.0;1341.0;7;C-2465_F-210;-7.561.938.474.367.620;36.601.383.512.412.000;7.142.857.142.857.140;SORUREI;Cañada;CATALOGO
569;C-2465_F-210.jpg;DANQUED;2555.0;1350.0;2610.0;1449.0;2579.0;1467.0;2523.0;1367.0;7;C-2465_F-210;-7.559.442.292.917.360;36.591.298.295.665.000;7.142.857.142.857.140;TANQUES;Sitio;CATALOGO
570;C-2465_F-210.jpg;LEL BELEN;1406.0;1378.0;1537.0;1377.0;1537.0;1417.0;1406.0;1418.0;9;C-2465_F-210;-7.564.053.406.239.460;3.658.000.285.290.840;6.666.666.666.666.660;;;
571;C-2465_F-210.jpg;LARIACRIA;1900.0;1342.0;2001.0;1347.0;2000.0;1366.0;1899.0;1361.0;9;C-2465_F-210;-7.562.070.908.431.700;36.594.525.565.024.000;70.0;;;
572;C-2465_F-210.jpg;LASOLEDAD;1869.0;1368.0;1982.0;1375.0;1980.0;1396.0;1869.0;1389.0;9;C-2465_F-210;-756.219.531.618.887;3.658.403.693.960.720;90.0;LA SOLEDAD;Sitio;CATALOGO
573;C-2465_F-210.jpg;GLUEBIRQUITO;1737.0;1426.0;1863.0;1307.0;1884.0;1331.0;1759.0;1450.0;12;C-2465_F-210;-7.562.725.052.445.190;36.560.639.236.754.300;6.666.666.666.666.660;;;
574;C-2465_F-210.jpg;QUEB LALAGRIMA;1312.0;1455.0;1585.0;1455.0;1585.0;1516.0;1312.0;1516.0;14;C-2465_F-210;-7.564.430.642.664.410;365.489.403.853.279;6.428.571.428.571.420;;;
575;C-2465_F-210.jpg;VEREDA;1769.0;2156.0;2050.0;2158.0;2049.0;2233.0;1768.0;2231.0;6;C-2465_F-210;-756.259.663.153.457;36.266.150.907.743.600;7.142.857.142.857.140;VERADAR;Sitio;CATALOGO
576;C-2465_F-210.jpg;LA BERMANI;1756.0;1502.0;1885.0;1496.0;1887.0;1527.0;1758.0;1535.0;10;C-2465_F-210;-7.562.648.802.529.500;36.529.980.177.843.600;80.0;LA GERMANA;Sitio;CATALOGO
577;C-2465_F-210.jpg;BALASTRERA;2048.0;1553.0;2079.0;1395.0;2112.0;1402.0;2080.0;1560.0;10;C-2465_F-210;-756.147.696.172.007;3.650.940.633.567.980;7.692.307.692.307.690;LA BALASTRERA;Sitio;CATALOGO
578;C-2465_F-210.jpg;PRIMAVERA;1211.0;1536.0;1367.0;1537.0;1367.0;1574.0;1211.0;1573.0;9;C-2465_F-210;-7.564.835.971.163.570;365.162.642.830.678;100.0;PRIMAVERA;Vereda;CATALOGO
579;C-2465_F-210.jpg;LANICTONIAU;1796.0;1569.0;2012.0;1572.0;2012.0;1598.0;1796.0;1589.0;11;C-2465_F-210;-7.562.488.276.391.230;3.650.295.179.696.180;6.363.636.363.636.360;;;
580;C-2465_F-210.jpg;ACO DO FISUAS LA ZANJA DEL GALLO;975.0;1598.0;1622.0;1489.0;1632.0;1642.0;999.0;1722.0;32;C-2465_F-210;-7.565.783.075.379.420;3.649.125.294.553.530;43.75;;;
581;C-2465_F-210.jpg;REE DOS AGUAS ES LA ZANIA DE POLLO;972.0;1600.0;1638.0;1473.0;1652.0;1632.0;999.0;1726.0;34;C-2465_F-210;-7.565.795.114.839.790;36.490.446.128.195.600;4.411.764.705.882.350;;;
582;C-2465_F-210.jpg;LA GERMANIA;1683.0;1598.0;1832.0;1601.0;1832.0;1623.0;1683.0;1621.0;11;C-2465_F-210;-7.562.941.762.731.870;3.649.125.294.553.530;7.272.727.272.727.270;LA SERRANÍA;Caño;CATALOGO
583;C-2465_F-210.jpg;EL DORAOD;1921.0;1609.0;2056.0;1609.0;2056.0;1631.0;1921.0;1630.0;9;C-2465_F-210;-7.561.986.632.209.100;36.486.815.450.166.700;8.888.888.888.888.880;EL DORADO;Sitio;CATALOGO
584;C-2465_F-210.jpg;IRCASIA;1564.0;1653.0;1639.0;1622.0;1654.0;1660.0;1579.0;1691.0;7;C-2465_F-210;-7.563.419.327.993.250;36.469.065.468.692.100;75.0;CIRCACIA;Cerro;CATALOGO
585;C-2465_F-210.jpg;GERMANIA VARIOS;1679.0;1627.0;2099.0;1630.0;2099.0;1670.0;1679.0;1667.0;15;C-2465_F-210;-75.629.578.153.457;36.479.554.094.108.900;53.333.333.333.333.300;;;
586;C-2465_F-210.jpg;EL DORADO;1681.0;1671.0;1804.0;1672.0;1804.0;1701.0;1681.0;1700.0;9;C-2465_F-210;-7.562.949.789.038.780;36.461.804.112.634.300;7.777.777.777.777.770;EL PRADO;Sitio;CATALOGO
587;C-2465_F-210.jpg;BRUSELAS;2441.0;1672.0;2739.0;1672.0;2739.0;1744.0;2441.0;1744.0;8;C-2465_F-210;-7.559.899.792.411.460;36.461.400.703.964.400;100.0;BRUSELAS;Sitio;CATALOGO
588;C-2465_F-210.jpg;EL MARROND;1412.0;1696.0;1554.0;1702.0;1553.0;1727.0;1412.0;1723.0;10;C-2465_F-210;-7.564.029.327.318.710;36.451.718.895.887.300;80.0;EL MADRONO;Sitio;CATALOGO
